original_sent_id,original_sent,reduced_sent,reduced_sent_id
PT2010-2011/docs/75/20100728_TSF_1628811.sents,"O parlamento da Catalunha proibiu, esta quarta-feira, as corridas de touros naquela região nordeste de Espanha a partir de 1 de Janeiro de 2012.",O parlamento da Catalunha proibiu as corridas de touros a partir de 1 de Janeiro de 2012.,PT2010-2011/summaries/75.P
PT2010-2011/docs/75/20100728_TSF_1628811.sents,A Catalunha é a segunda região espanhola a proibir as festas de touros.,A Catalunha é a segunda região espanhola a proibir as festas de touros.,PT2010-2011/summaries/75.P
PT2010-2011/docs/75/20100728_TSF_1628811.sents,"Em 1991, a região das ilhas Canárias foi a primeira onde as corridas de touros foram proibidas, na sequência de uma lei regional de protecção de animais.","Em 1991, a região das ilhas Canárias foi a primeira onde as corridas de touros foram proibidas.",PT2010-2011/summaries/75.P
PT2010-2011/docs/75/20100728_TSF_1628811.sents,"Com a decisão do parlamento catalão, fica em aberto o futuro das corridas no resto do país, onde a tourada está identificada, em muitos casos, como uma festa nacional espanhola.","Com a decisão do parlamento catalão, fica em aberto o futuro das corridas no resto do país.",PT2010-2011/summaries/75.P
PT2010-2011/docs/75/20100728_TSF_1628811.sents,"O parlamento da Catalunha proibiu, esta quarta-feira, as corridas de touros naquela região nordeste de Espanha a partir de 1 de Janeiro de 2012.",O parlamento da Catalunha proibiu corridas de touros naquela região de Espanha.,PT2010-2011/summaries/75.H
PT2010-2011/docs/75/20100728_TSF_1628811.sents,"Com 68 votos a favor, 55 contra e nove abstenções, o parlamento catalão aprovou a iniciativa legislativa popular, proposta por 180 mil cidadãos, que pediam a proibição das touradas, considerada uma das marcas culturais de Espanha.","Com 68 votos a favor, 55 contra e nove abstenções, o parlamento catalão aprovou a iniciativa legislativa popular, proposta por 180 mil cidadãos.",PT2010-2011/summaries/75.H
PT2010-2011/docs/75/20100728_TSF_1628811.sents,"Com a decisão do parlamento catalão, fica em aberto o futuro das corridas no resto do país, onde a tourada está identificada, em muitos casos, como uma festa nacional espanhola.","Com a decisão, fica em aberto o futuro das corridas no resto do país.",PT2010-2011/summaries/75.H
PT2010-2011/docs/75/20100728_JN_1628641.sents,"O parlamento da Catalunha proibiu hoje, quarta-feira, as corridas de touros naquela região nordeste de Espanha a partir de 1 de Janeiro de 2012.",O parlamento da Catalunha proibiu as corridas de touros a partir de 1 de Janeiro de 2012.,PT2010-2011/summaries/75.P
PT2010-2011/docs/75/20100728_JN_1628641.sents,A Catalunha é a segunda região espanhola a proibir as festas de touros.,A Catalunha é a segunda região espanhola a proibir as festas de touros.,PT2010-2011/summaries/75.P
PT2010-2011/docs/75/20100728_JN_1628641.sents,"Em 1991, a região das ilhas Canárias foi a primeira onde as corridas de touros foram proibidas, na sequência de uma lei regional de protecção de animais.","Em 1991, a região das ilhas Canárias foi a primeira onde as corridas de touros foram proibidas.",PT2010-2011/summaries/75.P
PT2010-2011/docs/75/20100728_JN_1628641.sents,"A supressão das corridas de touros na Catalunha, que entrará em vigor a partir de 1 de Janeiro de 2012, só vai atingir a praça de Touros Monumental de Barcelona.","A supressão das corridas de touros, em vigor a partir de 1 de Janeiro de 2012, só vai atingir a praça de Touros Monumental de Barcelona.",PT2010-2011/summaries/75.P
PT2010-2011/docs/75/20100728_JN_1628641.sents,"Com a decisão do parlamento catalão, fica em aberto o futuro das corridas no resto do país, onde a tourada está identificada, em muitos casos, como uma festa nacional espanhola.","Com a decisão do parlamento catalão, fica em aberto o futuro das corridas no resto do país.",PT2010-2011/summaries/75.P
PT2010-2011/docs/75/20100728_JN_1628641.sents,"O parlamento da Catalunha proibiu hoje, quarta-feira, as corridas de touros naquela região nordeste de Espanha a partir de 1 de Janeiro de 2012.",O parlamento da Catalunha proibiu corridas de touros naquela região de Espanha.,PT2010-2011/summaries/75.H
PT2010-2011/docs/75/20100728_JN_1628641.sents,"Com 68 votos a favor, 55 contra e nove abstenções, o parlamento catalão aprovou a iniciativa legislativa popular, proposta por 180 mil cidadãos, que pediam a proibição das touradas, considerada uma das marcas culturais de Espanha.","Com 68 votos a favor, 55 contra e nove abstenções, o parlamento catalão aprovou a iniciativa legislativa popular, proposta por 180 mil cidadãos.",PT2010-2011/summaries/75.H
PT2010-2011/docs/75/20100728_JN_1628641.sents,"Com a decisão do parlamento catalão, fica em aberto o futuro das corridas no resto do país, onde a tourada está identificada, em muitos casos, como uma festa nacional espanhola.","Com a decisão, fica em aberto o futuro das corridas no resto do país.",PT2010-2011/summaries/75.H
PT2010-2011/docs/74/20110607_DN_1871759.sents,O cantor afirmou durante uma entrevista que pretende ter mais um filho e oficializar a sua relação com Carlos González Abella na Argentina.,O cantor pretende ter mais um filho.,PT2010-2011/summaries/74.H
PT2010-2011/docs/74/20110607_DN_1871759.sents,"O cantor Ricky Martin chegou ontem à Argentina para promover o seu novo álbum ""Música+Alma+Sexo"" e aproveitou para tratar dos papéis do seu casamento com Carlos González Abella, uma vez que este país sul-americano contempla o casamento homossexual.","Ricky Martin chegou à Argentina para promover o novo álbum ""Música+Alma+Sexo"" e para tratar dos papéis do casamento.",PT2010-2011/summaries/74.H
PT2010-2011/docs/74/20100406_DN_1536902.sents,O cantor revelou ser gay e o irmão apoia a sua decisão de assumir a homossexualidade.,O irmão apoia a sua decisão de assumir a homossexualidade.,PT2010-2011/summaries/74.P
PT2010-2011/docs/74/20100406_DN_1536902.sents,O cantor revelou ser gay e o irmão apoia a sua decisão de assumir a homossexualidade.,O irmão apoia a decisão de assumir a homossexualidade.,PT2010-2011/summaries/74.H
PT2010-2011/docs/74/20100331_DN_1532621.sents,"Ricky Martin declara: ""Tenho orgulho de ser homossexual""","Ricky Martin declara: ""Tenho orgulho de ser homossexual""",PT2010-2011/summaries/74.P
PT2010-2011/docs/74/20111014_CM_400482.sents,"A Confraternidade Evangélica já expressou o seu desagrado pela actuação de Ricky Martin ao ministro do Interior das Honduras, Áfrico Madrid, demonstrando preocupação com a “mensagem e o exemplo” da música do artista.",A Confraternidade Evangélica expressou desagrado ao ministro do Interior.,PT2010-2011/summaries/74.H
PT2010-2011/docs/74/20110404_DN_1822503.sents,"Depois de ter assumido o namoro com o gestor financeiro Carlos González, Ricky Martin anunciou que pretende oficializar a sua relação em breve.","Depois de ter assumido o namoro com Carlos González, Ricky Martin anunciou que pretende oficializar a sua relação.",PT2010-2011/summaries/74.P
PT2010-2011/docs/74/20110404_DN_1822503.sents,"Depois de ter assumido o namoro com o gestor financeiro Carlos González, o cantor quer oficializar a relação mas terá que o fazer longe da sua terra natal, Porto Rico.","Depois de ter assumido o namoro com o gestor Carlos González, o cantor quer oficializar a relação.",PT2010-2011/summaries/74.H
PT2010-2011/docs/74/20100330_rtpnoticias_332122.sents,"Aos 38 anos, Ricky Martin é pai de dois gémeos, de uma mãe de aluguer.","Ricky Martin é pai de dois gémeos, de uma mãe de aluguer.",PT2010-2011/summaries/74.P
PT2010-2011/docs/74/20100330_rtpnoticias_332122.sents,"Aos 38 anos, Ricky Martin é pai de dois gémeos, de uma mãe de aluguer.","Ricky Martin é pai de dois gémeos, de uma mãe de aluguer.",PT2010-2011/summaries/74.H
PT2010-2011/docs/73/20110101_JN_1746698.sents,"A explosão, até agora não reivindicada, ocorreu por volta da meia noite e meia, altura em que os fiéis abandonavam a igreja dos Santos, em Alexandria, no norte do Egipto.","A explosão, não reivindicada, ocorreu por volta da meia noite e meia, altura em que os fiéis abandonavam a igreja dos Santos, em Alexandria, no Egipto.",PT2010-2011/summaries/73.H
PT2010-2011/docs/73/20110101_JN_1746698.sents,"O ministro do Interior já tinha dito, em comunicado, que o atentado foi ""provavelmente"" perpetrado por um homem-bomba.","O atentado foi ""provavelmente"" perpetrado por um homem-bomba.",PT2010-2011/summaries/73.P
PT2010-2011/docs/73/20110101_CM_356441.sents,"O atentado desta madrugada com um carro armadilhado, junto a uma igreja, na cidade egípcia de Alexandria, provocou 21 mortos, segundo um novo balanço de fonte do Ministério da Saúde.","O atentado com um carro armadilhado, junto a uma igreja, na cidade egípcia de Alexandria, provocou 21 mortos.",PT2010-2011/summaries/73.P
PT2010-2011/docs/73/20110102_TSF_1747342.sents,"As autoridades egípcias detiveram pelo menos 20 pessoas suspeitas de estarem envolvidas no atentado que, na noite de fim de ano, causou 21 mortos, junto a uma igreja em Alexandria.",As autoridades detiveram pelo menos 20 pessoas suspeitas.,PT2010-2011/summaries/73.H
PT2010-2011/docs/73/20110102_TSF_1747342.sents,"As autoridades egípcias detiveram pelo menos 20 pessoas suspeitas de estarem envolvidas no atentado que, na noite de fim de ano, causou 21 mortos, junto a uma igreja em Alexandria.",As autoridades egípcias detiveram pelo menos 20 pessoas suspeitas.,PT2010-2011/summaries/73.P
PT2010-2011/docs/73/20110101_rtpnoticias_403388.sents,"Estavam mais de mil pessoas a assistir à missa de ano Novo, na Igreja dos Santos.",Estavam mais de mil pessoas a assistir à missa de ano Novo.,PT2010-2011/summaries/73.H
PT2010-2011/docs/73/20110101_rtpnoticias_403388.sents,"A bomba rebentou no momento em que os fieis começaram, a sair.",A bomba rebentou no momento em que os fieis começaram a sair.,PT2010-2011/summaries/73.H
PT2010-2011/docs/73/20110101_rtpnoticias_403388.sents,"Estavam mais de mil pessoas a assistir à missa de ano Novo, na Igreja dos Santos.","Estavam mais de mil pessoas a assistir à missa de ano Novo, na Igreja dos Santos.",PT2010-2011/summaries/73.P
PT2010-2011/docs/73/20110101_rtpnoticias_403388.sents,"A bomba rebentou no momento em que os fieis começaram, a sair.",A bomba rebentou no momento em que os fieis começaram a sair.,PT2010-2011/summaries/73.P
PT2010-2011/docs/73/20110101_rtpnoticias_403388.sents,Os cristãos acabaram por manifestar a revolta pelo ataque e envolveram-se em confrontos com a policia.,Os cristãos acabaram por manifestar a revolta e envolveram-se em confrontos com a policia.,PT2010-2011/summaries/73.P
PT2010-2011/docs/73/20110102_CM_356522.sents,Um atentado junto a uma igreja cristã ortodoxa copta em Alexandria fez ontem pelo menos 21 mortos e mais de 70 feridos.,Um atentado junto a uma igreja cristã ortodoxa copta fez pelo menos 21 mortos e mais de 70 feridos.,PT2010-2011/summaries/73.H
PT2010-2011/docs/73/20110102_JN_1747224.sents,"As autoridades egípcias detiveram pelo menos 20 pessoas suspeitas de estarem envolvidas no atentado que, na noite de fim de ano, causou 21 mortos, junto a uma igreja na cidade de Alexandria.",As autoridades detiveram pelo menos 20 pessoas suspeitas.,PT2010-2011/summaries/73.H
PT2010-2011/docs/73/20110102_JN_1747224.sents,"As autoridades egípcias detiveram pelo menos 20 pessoas suspeitas de estarem envolvidas no atentado que, na noite de fim de ano, causou 21 mortos, junto a uma igreja na cidade de Alexandria.",As autoridades egípcias detiveram pelo menos 20 pessoas suspeitas.,PT2010-2011/summaries/73.P
PT2010-2011/docs/73/20110101_TSF_1746800.sents,"O movimento islamista palestiniano Hamas, que controla a Faixa de Gaza, condenou hoje em comunicado o atentado a uma viatura efectuado durante esta noite atrás de uma igreja na Alexandria, no norte do Egipto que provocou a morte de 21 pessoas e ferimentos em 79.",O Hamas condenou o atentado.,PT2010-2011/summaries/73.H
PT2010-2011/docs/72/20100127_TSF_1480511.sents,"O presidente da Apple apresentou, esta quarta-feira, o novo tablet da marca, que se vai designar iPad.",O presidente da Apple apresentou o novo tablet.,PT2010-2011/summaries/72.H
PT2010-2011/docs/72/20100127_TSF_1480511.sents,"Sem teclado físico, o iPad tem o mesmo sistema operativo do iPhone e um ecrã táctil que funciona de forma muito semelhante ao do seu companheiro mais pequeno.","Sem teclado físico, o iPad tem o mesmo sistema operativo do iPhone e ecrã táctil.",PT2010-2011/summaries/72.H
PT2010-2011/docs/72/20100127_TSF_1480511.sents,"O presidente da Apple apresentou, esta quarta-feira, o novo tablet da marca, que se vai designar iPad.","O presidente da Apple apresentou o novo tablet da marca, que se vai designar iPad.",PT2010-2011/summaries/72.P
PT2010-2011/docs/72/20101130_Negocios2_146843.sents,O iPad chega a Portugal em seis versões com o preço a variar entre 499 e 799 euros.,O iPad chega a Portugal com preço entre 499 e 799 euros.,PT2010-2011/summaries/72.H
PT2010-2011/docs/72/20100203_Negocios2_117729.sents,"- Não tem webcam, nem suporta cartões de memória externos.","Não tem webcam, nem suporta cartões.",PT2010-2011/summaries/72.H
PT2010-2011/docs/72/20100528_JN_1580733.sents,"Estão a ser vendidos cerca de 200 mil aparelhos, por semana.",Estão a ser vendidos cerca de 200 mil aparelhos por semana.,PT2010-2011/summaries/72.H
PT2010-2011/docs/72/20100528_JN_1580733.sents,"Estão a ser vendidos cerca de 200 mil aparelhos, por semana.",Estão a ser vendidos cerca de 200 mil aparelhos por semana.,PT2010-2011/summaries/72.P
PT2010-2011/docs/72/20100402_TSF_1534675.sents,"Empresas portuguesas como a Inovaworks, a NDrive ou a Portal Sapo vão aproveitar o lançamento do iPad da Apple, este sábado nos EUA, para disponibilizar versões das suas aplicações para dispositivos móveis.",Empresas portuguesas vão aproveitar para disponibilizar aplicações para dispositivos móveis.,PT2010-2011/summaries/72.H
PT2010-2011/docs/72/20100402_TSF_1534675.sents,"Empresas portuguesas vão aproveitar o lançamento do iPad da Apple, nos EUA, para disponibilizar versões das suas aplicações para dispositivos móveis, como jogos, programas de navegação ou uma banca de jornais virtual.",Empresas portuguesas vão aproveitar para disponibilizar aplicações para dispositivos móveis.,PT2010-2011/summaries/72.H
PT2010-2011/docs/72/20100402_TSF_1534675.sents,"Empresas portuguesas como a Inovaworks, a NDrive ou a Portal Sapo vão aproveitar o lançamento do iPad da Apple, este sábado nos EUA, para disponibilizar versões das suas aplicações para dispositivos móveis.",Empresas portuguesas vão aproveitar o lançamento do iPad para disponibilizar versões das suas aplicações para dispositivos móveis.,PT2010-2011/summaries/72.P
PT2010-2011/docs/72/20100402_TSF_1534675.sents,"Empresas portuguesas vão aproveitar o lançamento do iPad da Apple, nos EUA, para disponibilizar versões das suas aplicações para dispositivos móveis, como jogos, programas de navegação ou uma banca de jornais virtual.",Empresas portuguesas vão aproveitar o lançamento do iPad para disponibilizar versões das suas aplicações para dispositivos móveis.,PT2010-2011/summaries/72.P
PT2010-2011/docs/72/20100403_DN_1534876.sents,"Com preços entre os 500 e os 830 dólares, dependendo das versões de 16 a 64 GB, deve ter o mesmo impacto que o iPhone obteve nos telemóveis: em termos técnicos, não é o melhor dispositivo no mercado mas marca uma mudança forçada pela Apple e imitada por outros fabricantes.","Com preços entre 500 e 830 dólares, deve ter o mesmo impacto que o iPhone nos telemóveis.",PT2010-2011/summaries/72.H
PT2010-2011/docs/72/20100403_DN_1534876.sents,"Uma das maiores limitações do iPad é que não suporta ambiente multitarefa, pelo que só se pode usar uma aplicação à vez.",Uma das maiores limitações é que não suporta ambiente multitarefa.,PT2010-2011/summaries/72.H
PT2010-2011/docs/71/20100831_DN_1651731.sents,Escavadora abre um poço de 75 centímetros de diâmetro e avança 20 metros por dia.,Escavadora abre um poço de 75 centímetros de diâmetro e avança 20 metros por dia.,PT2010-2011/summaries/71.H
PT2010-2011/docs/71/20100831_DN_1651731.sents,"Começou ontem a ser perfurado o poço que permitirá trazer de volta à superfície os 33 mineiros chilenos retidos desde 5 de Agosto, a mais de 700 metros de profundidade na mina de São José.",Começou a ser perfurado o poço que permitirá trazer à superfície os mineiros retidos a mais de 700 metros na mina de São José.,PT2010-2011/summaries/71.P
PT2010-2011/docs/71/20100831_DN_1651731.sents,Escavadora abre um poço de 75 centímetros de diâmetro e avança 20 metros por dia.,Escavadora abre um poço de 75 centímetros de diâmetro.,PT2010-2011/summaries/71.P
PT2010-2011/docs/71/20101014_DN_1684081.sents,"69 dias depois, o primeiro mineiro chegou a terra.","69 dias depois, o primeiro mineiro chegou a terra.",PT2010-2011/summaries/71.H
PT2010-2011/docs/71/20101014_DN_1684081.sents,"Os mineiros, que foram aprisionados a 700 metros de profundidade por uma derrocada numa galeria da mina, foram trazidos à superfície um a um no interior da cápsula Fénix II, que viaja no interior de um furo de resgate perfurado na rocha.",Os mineiros foram trazidos à superfície um a um no interior da cápsula Fénix II.,PT2010-2011/summaries/71.H
PT2010-2011/docs/71/20101014_DN_1684081.sents,"Os mineiros, que foram aprisionados a 700 metros de profundidade por uma derrocada numa galeria da mina, foram trazidos à superfície um a um no interior da cápsula Fénix II, que viaja no interior de um furo de resgate perfurado na rocha.","Os mineiros foram trazidos à superfície no interior da cápsula Fénix II, que viaja no interior de um furo de resgate perfurado na rocha.",PT2010-2011/summaries/71.P
PT2010-2011/docs/71/20100824_DN_1647430.sents,"- 05 de agosto: Um desmoronamento na mina de São José, situada a mais de 800 quilómetros a noroeste de Santiago do Chile, deixa 33 mineiros presos, um deles de nacionalidade boliviana.","Um desmoronamento na mina de São José, a mais de 800 quilómetros de Santiago do Chile, deixa 33 mineiros presos.",PT2010-2011/summaries/71.H
PT2010-2011/docs/71/20100824_DN_1647430.sents,"O resgate dos 33 mineiros presos há 18 dias no fundo de uma mina de ouro e cobre no norte do Chile irá demorar pelo menos três meses, garantiu hoje o responsável pelas operações de salvamento.",O resgate dos 33 mineiros presos no fundo de uma mina no norte do Chile irá demorar pelo menos três meses.,PT2010-2011/summaries/71.P
PT2010-2011/docs/71/20100926_rtpnoticias_378394.sents,"Uma ""gaiola"" especialmente concebida para ajudar a salvar os 33 homens soterrados a 700 metros de profundidade, numa mina do Chile, chegou às mãos das equipas de socorro.","Uma ""gaiola"" para salvar os homens soterrados chegou às equipas de socorro.",PT2010-2011/summaries/71.H
PT2010-2011/docs/71/20100926_rtpnoticias_378394.sents,"Uma ""gaiola"" especialmente concebida para ajudar a salvar os 33 homens soterrados a 700 metros de profundidade, numa mina do Chile, chegou às mãos das equipas de socorro.","Uma ""gaiola"" concebida para salvar os homens soterrados chegou às equipas de socorro.",PT2010-2011/summaries/71.P
PT2010-2011/docs/70/20100410_rtpnoticias_334957.sents,"Um avião com 96 pessoas a bordo, entre os quais o Presidente da República da Polónia, despenhou-se esta manhã no Oeste da Rússia quando tentava aterrar no aeroporto militar de Smolensk, 400 quilómetros a oeste de Moscovo.","Um avião com 96 pessoas a bordo, entre os quais o Presidente da Polónia, despenhou-se no Oeste da Rússia quando tentava aterrar no aeroporto de Smolensk, 400 quilómetros a oeste de Moscovo.",PT2010-2011/summaries/70.H
PT2010-2011/docs/70/20100410_rtpnoticias_334957.sents,"Além do Presidente, Lech Kaczynski, e da sua mulher seguiam a bordo do aparelho vários dirigentes polacos, como o presidente do Banco Central, o Chefe de Estado-maior da Força Aérea e o vice ministro dos Negócios Estrangeiros, que de deslocavam para a Floresta de Katyn onde iam prestar homenagem a milhares de polacos mortos pela polícia soviética no início da Segunda Guerra Mundial, há 70 anos.","Além do Presidente, Lech Kaczynski, e da sua mulher seguiam a bordo do aparelho vários dirigentes polacos.",PT2010-2011/summaries/70.C
PT2010-2011/docs/70/20100411_TSF_1540682.sents,"As causas da queda do avião, que provocou a morte do Presidente da Polónia, serão investigadas numa acção conjunta entre a Rússia e a Polónia, anunciou o serviço de imprensa de Medvedev.",As causas da queda do avião serão investigadas numa acção conjunta entre Rússia e Polónia.,PT2010-2011/summaries/70.H
PT2010-2011/docs/70/20100411_TSF_1540682.sents,"As causas da queda do avião, que provocou a morte do Presidente da Polónia, serão atentamente investigadas numa acção conjunta entre a Rússia e a Polónia, anunciou o serviço de imprensa do dirigente russo Dmitri Medvedev.",As causas da queda do avião serão investigadas numa acção conjunta entre Rússia e Polónia.,PT2010-2011/summaries/70.H
PT2010-2011/docs/70/20100411_TSF_1540682.sents,"A Procuradoria-Geral da Rússia já enviou 42 agentes para o local da catástrofe e informou que, segundo dados preliminares, a queda do avião que transportava o presidente polaco e mais de noventa pessoas terá acontecido depois do embate do aparelho em várias árvores devido a forte nevoeiro, quando tentava aterrar no aeroporto de Smolensk.",A queda terá acontecido depois do embate do aparelho em várias árvores devido a forte nevoeiro.,PT2010-2011/summaries/70.C
PT2010-2011/docs/70/20100418_CM_321463.sents,"Cem mil polacos encheram ontem a principal praça da capital, Varsóvia, nas exéquias colectivas dos 96 mortos do acidente aéreo na Rússia, que vitimou o presidente polaco, Lech Kaczynski, a primeira-dama e ainda parte da cúpula política e militar do país.","Cem mil polacos encheram a principal praça da capital, Varsóvia, nas exéquias colectivas.",PT2010-2011/summaries/70.H
PT2010-2011/docs/70/20100418_CM_321463.sents,"Cem mil polacos encheram ontem a principal praça da capital, Varsóvia, nas exéquias colectivas dos 96 mortos do acidente aéreo na Rússia, que vitimou o presidente polaco, Lech Kaczynski, a primeira-dama e ainda parte da cúpula política e militar do país.",Cem mil polacos encheram a principal praça da capital nas exéquias colectivas dos 96 mortos do acidente aéreo na Rússia.,PT2010-2011/summaries/70.C
PT2010-2011/docs/70/20100410_TSF_1540645.sents,"O avião onde seguia o Presidente da Polónia e outros altos funcionários polacos despenhou hoje sem deixar sobreviventes, ao aterrar no aeroporto de Smolensk, indicaram as autoridades russas.","O avião onde seguia o Presidente da Polónia despenhou sem deixar sobreviventes, ao aterrar no aeroporto de Smolensk.",PT2010-2011/summaries/70.C
PT2010-2011/docs/70/20100410_rtpnoticias_335061.sents,"Com o presidente Lech Kaczynski seguiam ainda a sua mulher, os principais chefes militares das Forças Armadas, o governador do Banco Central, o chefe do Gabinete de Segurança Nacional e o chefe do Comité Olímpico do país.","Com o presidente Lech Kaczynski seguiam a mulher, os principais chefes militares, o governador do Banco Central, o chefe do Gabinete de Segurança Nacional e o chefe do Comité Olímpico do país.",PT2010-2011/summaries/70.H
PT2010-2011/docs/70/20100412_CM_320550.sents,"A Polónia, que iniciou ontem uma semana de luto nacional, homenageou deste modo a memória de Kaczynski, cujo caixão foi recebido no aeroporto militar da capital por uma delegação oficial, que incluiu o presidente em exercício, Bronislaw Komorowski, o primeiro-ministro, Donald Tusk, e o gémeo do presidente, Jaroslaw, que na véspera se deslocara à Rússia para identificar o corpo do irmão.","A Polónia, que iniciou uma semana de luto nacional, homenageou deste modo a memória de Kaczynski, cujo caixão foi recebido no aeroporto militar da capital por uma delegação oficial.",PT2010-2011/summaries/70.C
PT2010-2011/docs/79/20101120_DN_1716014.sents,"A declaração final da Cimeira da NATO em Lisboa, um documento em 54 pontos, enumera todos os aspectos que foram discutidos ao longos dois dias, nomadeamente o conceito estratégico, a defesa antimíssil ou a evolução do conflito no Afeganistão, mas as verdadeiras novidades dizem respeito à despesa.","A declaração final enumera conceito estratégico, defesa antimíssil ou evolução do conflito no Afeganistão, mas as novidades dizem respeito à despesa.",PT2010-2011/summaries/79.H
PT2010-2011/docs/79/20101120_Negocios2_150982.sents,"A Rússia aceitou integrar o novo sistema de escudo anti-míssil da Aliança Atlântica, além de ter garantido uma melhoria na circulação de tráfego não-letal de e para o Afeganistão.",A Rússia aceitou integrar o sistema de escudo anti-míssil da Aliança.,PT2010-2011/summaries/79.H
PT2010-2011/docs/79/20101118_CM_350262.sents,"A cimeira da NATO em Lisboa é importante para aprofundar a cooperação com a Europa e manter a Aliança ""tão relevante neste século como o foi no passado"", afirmou esta quinta-feira o presidente norte-americano, Barack Obama.",A cimeira da NATO em Lisboa é importante para aprofundar a cooperação com a Europa e manter a Aliança.,PT2010-2011/summaries/79.P
PT2010-2011/docs/79/20101118_CM_350262.sents,O presidente norte-americano reitera ainda a necessidade de uma reforma da NATO e de um sistema de defesa antimíssil no território da Aliança.,O presidente norte-americano reitera ainda a necessidade de uma reforma da NATO e de um sistema de defesa antimíssil no território da Aliança.,PT2010-2011/summaries/79.P
PT2010-2011/docs/79/20101119_CM_350456.sents,"O presidente dos Estados Unidos da América evidenciou a importância da Cimeira da NATO em Lisboa para os aliados definirem as suas posições sobre o processo  de transição das responsabilidades de segurança no Afeganistão para as autoridades afegãs, o que deverá decorrer já a parir de 2011 e que deverá  culminará com a entrega a Cabul da liderança da segurança no país, até 2014.",O presidente dos Estados Unidos evidenciou a importância da Cimeira da NATO em Lisboa para os aliados definirem posições sobre o processo de transição no Afeganistão.,PT2010-2011/summaries/79.H
PT2010-2011/docs/79/20101119_CM_350456.sents,"O presidente dos Estados Unidos da América evidenciou a importância da Cimeira da NATO em Lisboa para os aliados definirem as suas posições sobre o processo  de transição das responsabilidades de segurança no Afeganistão para as autoridades afegãs, o que deverá decorrer já a parir de 2011 e que deverá  culminará com a entrega a Cabul da liderança da segurança no país, até 2014.",O presidente dos Estados Unidos da América evidenciou a importância da Cimeira da NATO para os aliados definirem as suas posições sobre o processo  de transição das responsabilidades de segurança no Afeganistão para as autoridades afegãs.,PT2010-2011/summaries/79.P
PT2010-2011/docs/79/20101119_Negocios2_150536.sents,"O secretário-geral da NATO, Anders Fogh Rasmussen, anunciou que o conceito estratégico da Aliança Atlântica foi aprovado pelos 28 estados-membros.",O conceito estratégico da Aliança Atlântica foi aprovado pelos 28 estados-membros.,PT2010-2011/summaries/79.H
PT2010-2011/docs/79/20101119_Negocios2_150536.sents,"O secretário-geral da NATO, Anders Fogh Rasmussen, anunciou que o conceito estratégico da Aliança Atlântica foi aprovado pelos 28 estados-membros.",O conceito estratégico da Aliança Atlântica foi aprovado pelos 28 estados-membros.,PT2010-2011/summaries/79.H
PT2010-2011/docs/79/20101119_Negocios2_150536.sents,"NATO e Rússia tentarão relançar a parceria estratégica, congelada desde a intervenção russa na Geórgia.",NATO e Rússia tentarão relançar a parceria estratégica.,PT2010-2011/summaries/79.H
PT2010-2011/docs/79/20101119_Negocios2_150536.sents,"O secretário-geral da NATO, Anders Fogh Rasmussen, anunciou que o conceito estratégico da Aliança Atlântica foi aprovado pelos 28 estados-membros.",O secretário-geral da NATO anunciou que o conceito estratégico foi aprovado pelos 28 estados-membros.,PT2010-2011/summaries/79.P
PT2010-2011/docs/79/20101119_Negocios2_150536.sents,"O secretário-geral da NATO, Anders Fogh Rasmussen, anunciou que o conceito estratégico da Aliança Atlântica foi aprovado pelos 28 estados-membros.",O secretário-geral da NATO anunciou que o conceito estratégico foi aprovado pelos 28 estados-membros.,PT2010-2011/summaries/79.P
PT2010-2011/docs/79/20101119_Negocios2_150536.sents,"NATO e Rússia tentarão relançar a parceria estratégica, congelada desde a intervenção russa na Geórgia.",NATO e Rússia tentarão relançar a parceria estratégica.,PT2010-2011/summaries/79.P
PT2010-2011/docs/78/20100301_Negocios2_125981.sents,"O acidente com um autocarro escolar ocorrido hoje de manhã no Nordeste na ilha açoriana de S. Miguel provocou dois feridos e dois desaparecidos, não estando ainda apurado o número total de pessoas que seguiam na viatura.",O acidente com um autocarro escolar ocorrido na ilha de S. Miguel provocou dois feridos e dois desaparecidos.,PT2010-2011/summaries/78.P
PT2010-2011/docs/78/20100301_Negocios2_125981.sents,"O acidente com um autocarro escolar ocorrido hoje de manhã no Nordeste na ilha açoriana de S. Miguel provocou dois feridos e dois desaparecidos, não estando ainda apurado o número total de pessoas que seguiam na viatura.",O acidente com um autocarro escolar ocorrido na ilha de S. Miguel provocou dois feridos e dois desaparecidos.,PT2010-2011/summaries/78.P
PT2010-2011/docs/78/20100303_DN_1509237.sents,"O cadáver da menor  estava debaixo de uma pedra, junto ao tejadilho   do autocarro que se despenhou na segunda-feira.","O cadáver estava debaixo de uma pedra, junto ao tejadilho do autocarro.",PT2010-2011/summaries/78.H
PT2010-2011/docs/78/20100302_CM_314743.sents,"O corpo da menina de dez anos desaparecida no acidente de autocarro, registado esta segunda-feira nos Açores, foi encontrado soterrado pela lama junto a uma barreira, depois de terem sido retiradas três placas do tejadilho da viatura.",O corpo da menina de dez anos desaparecida foi encontrado soterrado pela lama junto a uma barreira.,PT2010-2011/summaries/78.P
PT2010-2011/docs/78/20100301_TSF_1507814.sents,"Uma derrocada de terras no Nordeste, nos Açores, fez com que um autocarro que transportava alunos de uma escola caísse numa ravina.","Uma derrocada no Nordeste, nos Açores, fez com que um autocarro que transportava alunos de uma escola caísse numa ravina.",PT2010-2011/summaries/78.H
