reduced_sent,original_sent,page_title
Período de inscrições para creches em Jundiaí termina quarta-feira.,O período de inscrições para as creches municipais e instituições conveniadas de Educação Infantil em Jundiaí ( SP ) que atendem crianças de 4 meses a 3 anos de idade termina nesta quarta-feira ( 30 ) .,periodo-de-inscricoes-para-creches-em-jundiai-termina-quarta-feira.html
Navios de patrulha da Marinha do Brasil estão abertos à visitação.,"A Capitania dos Portos de Sergipe informa que os navios de patrulha da Marinha do Brasil estão abertos à visitação no terminal marítimo localizado em frente ao Mercado Municipal Albano Franco , no Centro de Aracaju.",navios-de-patrulha-da-marinha-do-brasil-estao-abertos-visitacao.html
Começou a segunda florada dos ipês em Parauapebas.,"Começou a segunda florada dos ipês em Parauapebas , no sudeste do Pará .",comecou-segunda-florada-dos-ipes-em-parauapebas.html
Distrito Federal recebe 1ª edição do projeto Sexta do Repente.,"O Distrito Federal recebe nesta sexta-feira ( 30 ) a 1ª edição do projeto Sexta do Repente , na Casa do Cantador.",distrito-federal-recebe-1-edicao-do-projeto-sexta-do-repente.html
"Moradores de Resende , RJ , elegem novos conselheiros tutelares.","Moradores de Resende , RJ , elegem neste domingo ( 16 ) os novos conselheiros tutelares do município.",moradores-de-resende-rj-elegem-novos-conselheiros-tutelares.html
Relatório do Código Florestal isenta pequenos de recompor reserva legal.,"O relatório final do novo Código Florestal , apresentado nesta segunda-feira ( 2 ) pelo relator do projeto na Câmara , deputado Aldo Rebelo ( PCdoB-SP ) , isenta os pequenos produtores da exigência de recompor a reserva legal , que é a área de mata nativa que deve ser protegida dentro da propriedade.",relator-beneficia-pequeno-produtor-em-texto-final-do-codigo-florestal.html
Prefeitura de Pompéu ( MG ) abre inscrições para 75 vagas.,"A prefeitura de Pompéu ( MG ) abre nesta quarta-feira ( 11 ) as inscrições do concurso público para 75 vagas para cargos de níveis fundamental , médio e superior.",prefeitura-de-pompeu-mg-abre-inscricoes-para-75-vagas.html
"Marcio Atalla , do Medida Certa , participa do Projeto Caminhar 2014.","O educador físico Marcio Atalla , do programa Medida Certa , participa neste domingo ( 12 ) , em Belo Horizonte , do Projeto Caminhar 2014.",marcio-atalla-do-medida-certa-participa-do-projeto-caminhar-2014.html
Festival Halleluya começa nesta quarta-feira em Fortaleza.,"O Festival Halleluya começa nesta quarta-feira ( 18 ) e vai reunir até domingo ( 22 ) milhares de católicos no Condomínio Espiritual Uirapuru , no Bairro Dias Macedo , em Fortaleza.",festival-halleluya-comeca-nesta-quarta-feira-em-fortaleza.html
"XI Enecult acontece entre os dias 11 e 14 de agosto na UFBA , em Salvador.","Considerado o maior encontro internacional de estudos de cultura do Brasil , o XI Encontro de Estudos Multidisciplinares em Cultura ( Enecult ) acontece entre os dias 11 e 14 de agosto , na Universidade Federal da Bahia ( UFBA ) , em Salvador.",xi-enecult-acontece-entre-os-dias-11-e-14-de-agosto-na-ufba-em-salvador.html
Donna Fashion apresenta tendências de moda para o verão de 2014.,O Donna Fashion apresenta nesta quinta ( 29 ) e sexta-feira ( 30 ) tendências de moda para o verão de 2014.,donna-fashion-apresenta-tendencias-de-moda-para-o-verao-de-2014.html
Polícia procura casal suspeito de assaltar ônibus em Belo Horizonte.,"A polícia procura um casal suspeito de assaltar os passageiros de um ônibus da linha 5590, nesta quinta-feira ( 23 ) , em Belo Horizonte.",policia-procura-casal-suspeito-de-assaltar-onibus-em-belo-horizonte.html
Ilha Comprida abre inscrições para cursos técnicos gratuitos.,"A Prefeitura de Ilha Comprida , no litoral de São Paulo , abre inscrições , entre os dias 12 e 23 de agosto , para dois cursos técnicos gratuitos , em parceria com o Instituto Federal do Paraná .",ilha-comprida-abre-inscricoes-para-cursos-tecnicos-gratuitos.html
Dólar opera em queda nesta quinta-feira.,"O dólar comercial opera em leve queda ante o real nesta quinta-feira ( 4 ) , com o mercado cauteloso com possível atuação do Banco Central , uma vez que a moeda voltou a se aproximar de R$ 2,03 na última sessão.",dolar-opera-em-queda-nesta-quinta-feira-4.html
Primavera promete dias quentes e mais úmidos em todo o país.,"A Primavera começou às 6h04 desta sexta-feira ( 23 ) e promete dias mais quentes e mais úmidos em todo o país , segundo o Centro de Previsão do Tempo e Estudos Climáticos ( Cptec/Inpe ) .",primavera-promete-dias-quentes-e-mais-umidos-em-todo-o-pais.html
Agência de energia atômica irá abrir escritório em Fukushima.,"A Agência Internacional de Energia Atômica ( AIEA ) anunciou neste sábado ( 28 ) que irá abrir um escritório em Fukushima , no Japão , para acompanhar as ações do governo japonês após o acidente nuclear provocado na região por um terremoto seguido de tsunami no dia 11 de março de 2011.",agencia-de-energia-atomica-vai-abrir-um-escritorio-em-fukushima.html
IFRN abre inscrições para cursos técnicos de nível médio.,"O Instituto Federal de Educação , Ciência e Tecnologia do Rio Grande do Norte ( IFRN ) abre na próxima terça-feira ( 8 ) inscrições para o processo seletivo para Cursos Técnicos de nível médio na forma integrada de 2014.",ifrn-abre-inscricoes-para-cursos-tecnicos-de-nivel-medio-nesta-terca-8.html
Missa do Papa na Jornada da Juventude no Rio será em Guaratiba.,"A missa do papa Bento XVI na Jornada Mundial da Juventude ( JMJ ) , que vai reunir milhões de jovens católicos do mundo inteiro no Rio , em julho de 2013, será em Guaratiba , Zona Oeste da cidade.",missa-do-papa-na-jornada-mundial-da-juventude-sera-em-guaratiba.html
Estudantes podem pedir isenção da inscrição para vestibular da UFMG.,Estudantes podem pedir a isenção da taxa de inscrição para o vestibular 2012 da Universidade Federal de Minas Gerais ( UFMG ) a partir desta quarta-feira ( 13 ) .,estudantes-podem-pedir-isencao-da-inscricao-para-vestibular-da-ufmg.html
PAT de Hortolândia está com 51 vagas em aberto para oito funções.,O Posto de Atendimento ao Trabalhador ( PAT ) de Hortolândia ( SP ) está com 51 vagas em aberto para oito funções diferentes.,pat-de-hortolandia-esta-com-51-vagas-em-aberto-para-oito-funcoes.html
Presidente ucraniano continua com paradeiro desconhecido .,"O presidente ucraniano destituído Viktor Yanukovich , que na véspera tentou deixar o país em avião , continua com paradeiro desconhecido , declarou neste domingo ( 23 ) o ministro do Interior interino da Ucrânia , Arsen Avakov.",presidente-ucraniano-continua-com-paradeiro-desconhecido.html
Aposentados podem ficar fora da folha de pagamento do município.,"Aposentados e pensionistas de Macapá que não fizeram o recadastramento no período de julho a setembro de 2013, podem ficar fora da folha de pagamento do Município.",aposentados-podem-ficar-fora-da-folha-de-pagamento-do-municipio.html
Quase 26 mil famílias deixaram de receber Bolsa Família no Paraná .,"Quase 26 mil famílias deixaram de receber o Bolsa Família no Paraná porque melhoraram a renda ou deixaram de atualizar o cadastro , de acordo com dados divulgados pelo Ministério do Desenvolvimento Social nesta terça-feira ( 12 ) .",quase-26-mil-familias-deixaram-de-ter-direito-ao-bolsa-familia-no-parana.html
Shoppings de Aracaju vão estender horário de funcionamento.,"Os shoppings de Aracaju vão estender horário de funcionamento a partir deste sábado ( 13 ) , para dar mais tempo aos consumidores para as compras de fim de ano.",shoppings-de-aracaju-vao-estender-horario-de-funcionamento.html
Exposição compila fotografias das manifestações em Campinas.,"Com olhar crítico , uma exposição compila fotografias das manifestações de junho em Campinas   às 17h30 desta terça-feira ( 23 ) no Echos Studio Bar , no distrito de Barão Geraldo.",exposicao-compila-fotografias-das-manifestacoes-em-campinas.html
Táxi transportava 12 quilos de maconha prensada na PA-124.,"Um homem foi preso nesta quinta-feira ( 27 ) ao ser flagrado conduzindo um táxi que transportava 12 quilos de maconha prensada , na PA-124, nordeste do Pará .",taxi-transportava-12-quilos-de-maconha-prensada-na-pa-124.html
Câmara realiza eleição da Mesa Diretora para Biênio 2015/2016.,"A 16ª Legislatura da Câmara Municipal de Presidente Prudente realiza , nesta sexta-feira ( 5 ) durante Sessão Extraordinária , a eleição dos membros da Mesa Diretora para o Biênio 2015/2016.",camara-realiza-eleicao-da-mesa-diretora-para-bienio-20152016.html
Nando Cordel faz show nesta sexta no Arraial da Lagoa da Jansen.,"O cantor e compositor Nando Cordel faz show nesta sexta-feira ( 28 ) , véspera do Dia de São Pedro , no Arraial da Lagoa da Jansen , às 23h.",nando-cordel-faz-show-nesta-sexta-no-arraial-da-lagoa-da-jansen.html
Espetáculo ' Tomaradiquê' é atração no sul do Rio.,O espetáculo ' Tomaradiquê' é atração neste fim de semana ( 1º e 2 ) no sul do Rio de Janeiro.,espetaculo-tomaradique-e-atracao-no-sul-do-rio.html
"Fornecimento de energia elétrica será interrompido no domingo , em Cacoal.","O fornecimento de energia elétrica será interrompido no domingo ( 31 ) , das 7h às 14h , em Cacoal ( RO ) , município a cerca de 480 quilômetros de Porto Velho.",fornecimento-de-energia-eletrica-sera-interrompido-no-domingo-em-cacoal.html
"Em Caxias , criadores se apressam para imunizar o gado contra a aftosa.","Em Caxias , os criadores se apressam para imunizar o gado contra a febre aftosa.",em-caxias-criadores-se-apressam-para-imunizar-o-gado-contra-aftosa.html
20 postos de combustíveis são assaltados por semana em Fortaleza.,"Em média , 20 postos de combustíveis são assaltados por semana em Fortaleza , segundo o Sindicato do Comércio Varejista de Derivados de Petróleo do Estados do Ceará ( Sindipostos ) .",20-postos-de-combustiveis-sao-assaltados-por-semana-em-fortaleza.html
Mais quatro candidatas apresentadas ao título de Rainha das Rainhas.,Mais quatro candidatas foram apresentadas na noite de segunda-feira ( 26 ) ao título de Rainha das Rainhas do Carnaval 2015.,mais-quatro-candidatas-apresentadas-ao-titulo-de-rainha-das-rainhas.html
Dilma terá até 5 de junho para sancionar a MP dos Portos.,"A presidente Dilma Rousseff terá até o dia 5 de junho para sancionar a MP dos Portos , aprovada pelo Congresso Nacional na noite de quinta-feira ( 16 ) .",dilma-tera-ate-5-de-junho-para-sancionar-mp-dos-portos.html
Celpa participa da 2ª Feira de Conciliação em Belém.,"A Celpa , concessionária de energia elétrica do estado do Pará , participa neste sábado ( 22 ) da 2ª Feira de Conciliação - Consumidor Inteligente , promovida pelo Tribunal de Justiça do Estado ( TJ-PA ) , no Campus II da Universidade Estadual do Pará ( Uepa ) , na avenida Almirante Barroso , em Belém.",celpa-participa-da-2-feira-de-conciliacao-em-belem.html
AraKetu retoma ensaios em Salvador.,"Sob o comando do vocalista Tatau , a banda AraKetu retoma os ensaios em Salvador nesta quinta-feira ( 25 ) , às 20h , com Saulo Fernandes , da Banda Eva , e o cantor Magary Lord como convidados na estreia.",araketu-retoma-ensaios-em-salvador.html
Famílias cobram da Prefeitura de Belo Horizonte entrega de moradias.,"Dezenas de famílias cobram da Prefeitura de Belo Horizonte a entrega de moradias do programa Minha Casa , Minha Vida , do governo federal.",familias-cobram-da-prefeitura-de-belo-horizonte-entrega-de-moradias.html
Conferência Nuvem pretende reunir cerca de 800 jovens em João Pessoa.,"A Conferência Nuvem , que teve início na noite desta sexta-feira ( 4 ) , pretende reunir cerca de 800 jovens de seis estados do Brasil em João Pessoa neste fim de semana.",conferencia-nuvem-pretende-reunir-cerca-de-800-jovens-em-joao-pessoa.html
Lindberg vai responder por propaganda eleitoral antecipada.,"O senador e candidato a governador do Rio de Janeiro Lindberg Farias ( PT ) vai responder por propaganda eleitoral antecipada , realizada em fevereiro na Câmara Municipal de Mesquita , na Baixada Fluminense , com o evento ' Caravana da Cidadania' .",lindberg-vai-responder-por-propaganda-eleitoral-antecipada.html
Lei publicada no Diário Oficial acaba com Fórum de Brás Cubas.,Uma lei publicada no Diário Oficial acaba com o Fórum de Brás Cubas.,lei-publicada-no-diario-oficial-acaba-com-forum-de-bras-cubas.html
' No fim das contas' dá dicas para evitar superendividamento.,O quadro ' No fim das contas' desta segunda-feira ( 31 ) dá dicas para evitar o superendividamento.,no-fim-das-contas-da-dicas-para-evitar-superendividamento.html
Prefeitura de Nobres ( MT ) abre inscrições para 151 vagas.,"A Prefeitura de Nobres ( MT ) abre nesta quinta-feira ( 23 ) as inscrições do concurso público para 151 vagas em cargos de nível fundamental incompleto , médio/técnico e superior.",prefeitura-de-nobres-mt-abre-inscricoes-para-151-vagas.html
Estudantes de Roraima participam de Avaliação Nacional da Alfabetização.,"Os estudantes do 3° ano do Ensino Fundamental das escolas públicas de Roraima participam de 17 a 20 de novembro da Avaliação Nacional da Alfabetização ( ANA ) , que ocorrerá em todo o país entre os dias 17 e 28 de novembro.",estudantes-de-roraima-participam-de-avaliacao-nacional-da-alfabetizacao.html
Itaúna recebe feira de adoção de cães e gatos.,"Itaúna , no Centro-Oeste , recebe neste sábado ( 31 ) a Feira de Adoção de Cães e Gatos.",itauna-recebe-feira-de-adocao-de-caes-e-gatos.html
Peça ' O Ponto Alto da Festa' será apresentada em praças de Campinas.,"A peça ' O Ponto Alto da Festa' , produzida pela companhia Barracão Teatro , será apresentada gratuitamente por dois fins de semana em praças públicas de Campinas ( SP ) .",peca-o-ponto-alto-da-festa-sera-apresentada-em-pracas-de-campinas.html
Banco Central abre inscrições para 500 vagas.,O Banco Central abre nesta quinta-feira ( 22 ) as inscrições do concurso para 500 vagas de cargo de técnico e analista.,banco-central-abre-inscricoes-para-500-vagas.html
Movimento de retorno do feriado é intenso nas rodovias baianas.,"O movimento de retorno do feriado de São João é intenso nas principais rodovias federais baianas , na tarde desta terça-feira ( 24 ) .",movimento-de-retorno-do-feriado-e-intenso-nas-rodovias-baianas.html
Dólar opera em queda nesta segunda-feira.,"O dólar comercial opera em queda nesta segunda-feira ( 21 ) , depois de ter subido na última sexta-feira , em um mercado com poucas negociações devido à atenção de investidores com a estratégia do Banco Central para rolar contratos de swap cambial tradicional que vencem em novembro.",dolar-opera-em-queda-nesta-segunda-feira-21.html
Mercado da Lagoinha oferece 350 vagas para cursos de culinária.,"O Mercado da Lagoinha , em Belo Horizonte , oferece 350 vagas para cursos de culinária.",mercado-da-lagoinha-oferece-350-vagas-para-cursos-de-culinaria.html
"Passagem de carretas interditará a descida da Serra de Petrópolis , RJ.","A passagem de três carretas de grande porte interditará a descida da Serra de Petrópolis , RJ , na madrugada dessa quinta , dia 31.",passagem-de-carretas-interditara-descida-da-serra-de-petropolis-rj.html
Manifestação complica o trânsito no Centro do Rio.,"Uma manifestação complica o trânsito nesta terça-feira ( 13 ) na Avenida Rio Branco , no Centro do Rio.",manifestacao-complica-o-transito-no-centro-do-rio2.html
Preso terceiro policial suspeito de extorquir traficante em Porto Alegre.,Foi preso no início da tarde desta quarta-feira ( 31 ) o terceiro policial suspeito de extorquir um traficante em Porto Alegre.,preso-terceiro-policial-suspeito-de-extorquir-traficante-em-porto-alegre.html
Obras de revitalização do Centro de Ribeirão Preto serão retomadas.,"As obras de revitalização do Centro de Ribeirão Preto ( SP ) serão retomadas a partir da próxima terça-feira ( 15 ) , dois meses após serem interrompidas por causa dos transtornos aos comerciantes e consumidores durante as festas de fim de ano.",obras-de-revitalizacao-do-centro-de-ribeirao-preto-serao-retomadas.html
Casas de Cultura estrangeira da UFC iniciam seleção por teste de nível.,"As Casas de Cultura Estrangeira da Universidade Federal do Ceará ( UFC ) iniciam seleção para candidatos que desejam ingressar , por meio de teste de nível , nos cursos básicos de idiomas no período letivo de 2013,2.",casas-de-cultura-estrangeira-da-ufc-iniciam-selecao-por-teste-de-nivel.html
Prefeitura de São José abre inscrições para cursos profissionalizantes.,A Prefeitura de São José dos Campos abre a partir desta segunda-feira ( 12 ) inscrições para cinco cursos profissionalizantes gratuitos.,prefeitura-de-sao-jose-abre-inscricoes-para-cursos-profissionalizantes.html
Prazo para a entrega do ITR termina nesta terça-feira ( 30 ) .,O prazo para a entrega da declaração do Imposto Territorial Rural ( ITR ) termina nesta terça-feira ( 30 ) .,prazo-para-entrega-do-itr-termina-nesta-terca-feira-30.html
Encontro de Culturas comemora 15 anos com tema ' Sociobiodiversidade' .,O Encontro de Culturas Tradicionais da Chapada dos Veadeiros comemora 15 anos de evento com o tema ' Sociobiodiversidade' .,encontro-de-culturas-comemora-15-anos-com-tema-sociobiodiversidade.html
Tulipa Ruiz estreia como madrinha do bloco Acadêmicos do Baixo Augusta.,"Com um vestido feito de tecido de esponja de aço e um adereço repletos de tulipas roxas na cabeça , a cantora Tulipa Ruiz fará sua estreia como madrinha do bloco Acadêmicos do Baixo Augusta na tarde deste domingo ( 23 ) .",tulipa-ruiz-estreia-como-madrinha-do-bloco-academicos-do-baixo-augusta.html
Moradores reclamam da falta de segurança no bairro do São Francisco.,"Moradores reclamam da falta de segurança no bairro do São Francisco , em São Luís.",moradores-reclamam-da-falta-de-seguranca-no-bairro-do-sao-francisco.html
Inscrições para Corte Carnavalesca de Guarujá terminam nesta segunda.,"As inscrições para a Corte Carnavalesca de Guarujá , no litoral de São Paulo , terminam nesta segunda-feira ( 19 ) .",inscricoes-para-corte-carnavalesca-de-guaruja-terminam-nesta-segunda.html
PAT de Barretos ( SP ) oferece vagas de emprego em 34 áreas de atuação.,O Posto de Atendimento ao Trabalhador ( PAT ) de Barretos ( SP ) oferece vagas de emprego em 34 áreas de atuação nesta terça-feira ( 16 ) .,pat-de-barretos-sp-oferece-vagas-de-emprego-em-34-areas-de-atuacao.html
"Prefeitura de Belém encerra inscrições para 1,187 vagas.","A Prefeitura de Belém encerra nesta segunda-feira ( 19 ) as inscrições do concurso público para 1,187 vagas em cargos de nível fundamental , médio e superior.",prefeitura-de-belem-encerra-inscricoes-para-1187-vagas.html
Governador Antônio Anastasia visita Montes Claros.,O governador Antônio Anastasia visita nesta sexta-feira ( 18 ) a cidade de Montes Claros.,governador-antonio-anastasia-visita-montes-claros.html
3ª edição da Black Diamond será realizada no sábado em Aracaju.,"Com o tema ' Il Mistero Di Venezia' , a 3ª edição da Black Diamond , será realizada no sábado ( 29 ) , a partir das 23h , na Mansão Zilah Albuquerque , localizada no Loteamento Praia do Refúgio , no Robalo , em Aracaju.",3-edicao-da-black-diamond-sera-realizada-no-sabado-em-aracaju.html
Dólar opera em alta nesta quarta-feira.,O dólar comercial opera em alta nesta quarta-feira ( 14 ) .,dolar-opera-em-alta-nesta-quarta-feira14.html
Premiê da Tunísia vai renunciar.,"O premiê da Tunísia , o islamita Ali Larayedh , vai renunciar nesta quinta-feira ( 9 ) , entregando o poder a um governo provisório , como parte de um acordo com adversários para reiniciar a transição do país para a democracia , informou a agência estatal de notícias.",premie-da-tunisia-vai-renunciar.html
Católicos da Zona da Mata e Vertentes celebram Corpus Christi.,"Nesta quinta-feira ( 4 ) , católicos da Zona da Mata e do Campo das Vertentes celebram a festa de Corpus Christi , expressão que vem do latim e significa ' Corpo de Cristo' .",catolicos-da-zona-da-mata-e-vertentes-celebram-corpus-christi.html
Cidades do sul do RJ recebem símbolos da JMJ.,"Três cidades do sul do RJ recebem nesta quinta-feira ( 25 ) os símbolos da Jornada Mundial da Juventude ( JMJ ) : Piraí , Mendes , Engenheiro Paulo de Frontin.",cidades-do-sul-do-rj-recebem-simbolos-da-jmj.html
Balé da Cidade apresenta espetáculo ' Pedaços de mim' no Sesc Santos.,"O Balé da Cidade apresenta , na noite desta quinta-feira ( 17 ) , o espetáculo ' Pedaços de Mim' , no teatro do Sesc , em Santos , no litoral de São Paulo.",bale-da-cidade-apresenta-espetaculo-pedacos-de-mim-no-sesc-santos.html
Saxofonista Giuliano Neri se apresenta neste domingo em Jundiaí .,"O saxofonista Giuliano Neri se apresenta neste domingo ( 20 ) , às 10h , no jardim do Museu Histórico e Cultural - Solar do Barão , em Jundiaí ( SP ) .",saxofonista-giuliano-neri-se-apresenta-neste-domingo-em-jundiai.html
Baixas temperaturas impulsionam comércio no Rio Grande do Sul.,As baixas temperaturas impulsionam o comércio no Rio Grande do Sul.,baixas-temperaturas-impulsionam-comercio-no-rio-grande-do-sul.html
Bauru ( SP ) registra mês de julho mais frio dos últimos 13 anos.,Bauru ( SP ) registra o mês de julho mais frio dos últimos 13 anos.,bauru-sp-registra-menor-temperatura-dos-ultimos-13-anos.html
Bairros de Guarapuava estão há mais de uma semana sem coleta de lixo.,"Diversos bairros de Guarapuava , na região central do Paraná , estão há mais de uma semana sem o serviço de coleta de lixo , reclamam moradores.",bairros-de-guarapuava-estao-ha-mais-de-uma-semana-sem-coleta-de-lixo.html
Caminhão do Impostômetro chega a Santos nesta segunda-feira.,"O Caminhão do Impostômetro chega a Santos , no litoral de São Paulo , nesta segunda-feira ( 26 ) .",caminhao-do-impostometro-chega-santos-nesta-segunda-feira.html
Chapecó completa 96 anos de emancipação neste domingo ( 25 ) .,"Chapecó , no Oeste , completa 96 anos de emancipação neste domingo ( 25 ) .",chapeco-completa-96-anos-de-emancipacao-neste-domingo-25.html
Árvore de Natal de Vitória será inaugurada com Coro da Fames.,"A Árvore de Natal de Vitória será inaugurada nesta terça-feira ( 4 ) , na Praça dos Namorados , na Praia do Canto , com apresentação especial do Coro Jovem da Faculdade de Música do Espírito Santo ( Fames ) .",arvore-de-natal-de-vitoria-sera-inaugurada-com-coro-da-fames.html
Abertas inscrições para o Seminário do Plano Municipal de Cultura.,"Estão abertas as inscrições para o Seminário do Plano Municipal de Cultura de São Luís.   O seminário será realizado durante todo o dia 16 de março e tem por objetivo ouvir a sociedade , os segmentos artísticos e grupos sociais representativos da diversidade cultural de São Luís para propor metas , ações e estratégias para o PMC.",abertas-inscricoes-para-o-seminario-do-plano-municipal-de-cultura.html
Conselho de Farmácia de Goiás abre inscrições para 10 vagas e cadastro.,O Conselho Regional de Farmácia do Estado de Goiás ( CRF-GO ) abre nesta quarta-feira ( 29 ) as inscrições do concurso público para 10 vagas e cadastro de reserva em cargos de nível médio e superior.,conselho-de-farmacia-de-goias-abre-inscricoes-para-10-vagas-e-cadastro.html
Pedro La Colina se apresenta no Sesc Sorocaba nesta sexta-feira.,"Pedro La Colina se apresenta no Sesc Sorocaba ( SP ) , nesta sexta-feira ( 16 ) , às 20h , acompanhado da Banda Cañaveral.",pedro-la-colina-se-apresenta-no-sesc-sorocaba-nesta-sexta-feira.html
Vídeo mostra motorista escapando de acidente impressionante na Rússia.,Um vídeo publicado na internet mostra um motorista de caminhão escapando ileso de um acidente impressionante na Rússia.,video-mostra-motorista-escapando-de-acidente-impressionante-na-russia.html
Vagas do PAT de Várzea Paulista estão disponíveis na internet.,"As vagas do Posto de Atendimento ao Trabalhador ( PAT ) de Várzea Paulista ( SP ) , agora estão disponíveis na internet , por meio do site da prefeitura.",vagas-do-pat-de-varzea-paulista-estao-disponiveis-na-internet.html
Prefeitura de Angra dos Reis ( RJ ) abre inscrições para 134 vagas.,A Prefeitura de Angra dos Reis ( RJ ) abre nesta sábado ( 20 ) as inscrições do processo seletivo para 134 vagas na área da saúde.,prefeitura-de-angra-dos-reis-rj-abre-inscricoes-para-134-vagas.html
Festival de Cinema de Arquivo começa nesta terça em Fortaleza.,O Festival de Cinema de Arquivo ( Recine ) começa nesta terça-feira ( 15 ) em Fortaleza.,festival-de-cinema-de-arquivo-comeca-nesta-terca-em-fortaleza.html
PATs da região de Itapetininga ( SP ) oferecem 280 vagas de emprego.,Os Postos de Atendimento ao Trabalhador ( PATs ) de oito cidades da região de Itapetininga ( SP ) oferecem 280 vagas de emprego em cerca de 114 profissões diferentes.,pats-da-regiao-de-itapetininga-sp-oferecem-280-vagas-de-emprego.html
Escritor turco Orhan Pamuk teme guerra civil na Turquia.,"O prêmio Nobel de Literatura de 2006, o escritor turco Orhan Pamuk , criticou duramente o presidente de seu país , Recep Tayyip Erdogan , a quem chamou de autoritário , e reconheceu que teme uma guerra civil na Turquia.",escritor-turco-orhan-pamuk-teme-guerra-civil-na-turquia.html
Prefeitura de Palmas não irá rescindir contrato com Maranhão e Silvestre.,"A Prefeitura de Palmas anunciou na manhã desta segunda-feira ( 14 ) que não irá rescindir o contrato com a empresa Maranhão e Silvestre Ltda , responsável pela manutenção dos pontos de ônibus da capital.",prefeitura-de-palmas-nao-ira-rescindir-contrato-com-maranhao-e-silvestre.html
GEO Eventos não vai mais produzir edição brasileira do Lollapalooza.,"A GEO Eventos informou , por meio de comunicado divulgado nesta sexta-feira , que não vai mais produzir a edição brasileira do Lollapalooza.",geo-eventos-nao-vai-mais-produzir-edicao-brasileira-do-lollapalooza.html
Dólar volta a operar em alta nesta terça-feira.,"O dólar volta a operar em alta nesta terça-feira ( 13 ) , após ter fechado acima de R$ 1,80 na segunda-feira , patamar que não atingia desde janeiro.",dolar-volta-operar-em-alta-nesta-terca-feira.html
"Dnit encerra inscrições para 1,200 vagas.","O Departamento Nacional de Infraestrutura de Transportes ( Dnit ) encerra nesta terça-feira ( 4 ) as inscrições do concurso público para 1,200 vagas em cargos de nível médio e superior.",dnit-encerra-inscricoes-para-1200-vagas.html
Travessia da balsa entre São Sebastião e Ilhabela leva três horas.,"O tempo de espera para a travessia da balsa entre São Sebastião e Ilhabela , no litoral norte de São Paulo , leva cerca de três horas no início da tarde desta segunda-feira ( 7 ) .",travessia-da-balsa-entre-sao-sebastiao-e-ilhabela-leva-tres-horas.html
Poupatempo recebe unidade móvel do Sebrae.,"A partir desta segunda-feira ( 10 ) , o Poupatempo de Presidente Prudente recebe uma unidade móvel do Serviço de Apoio às Micro e Pequenas Empresas de São Paulo ( Sebrae ) .",poupatempo-recebe-unidade-movel-do-sebrae.html
"Em Caxias , os produtos típicos do período junino estão mais caros.","Em Caxias , os produtos típicos do período junino estão mais caros.",em-caxias-os-produtos-tipicos-do-periodo-junino-estao-mais-caros.html
Câmara de São João del Rei recebe palestra sobre processo eleitoral.,"A Câmara Municipal de São João del Rei , no Campo das Vertentes , recebe nesta quinta-feira ( 13 ) , às 14h , no plenário , uma palestra sobre processo eleitoral , com o juiz da 256ª Zona Eleitoral da comarca de São João del Rei , Dr. Auro Aparecido Maia de Andrade.",camara-de-sao-joao-del-rei-recebe-palestra-sobre-processo-eleitoral.html
Hospital de Rio Preto pode ser credenciado a transplantar pulmões.,O Hospital de Base de São José Rio Preto ( SP ) pode ser o primeiro hospital do interior do Estado a ser credenciado pelo Ministério da Saúde a transplantar pulmões.,hospital-de-rio-preto-pode-ser-credenciado-transplantar-pulmoes.html
Confira a programação de coletas do Cidade Limpa 2014 em Riversul.,Confira abaixo a programação de coletas do Cidade Limpa 2014 em Riversul.,confira-programacao-de-coletas-do-cidade-limpa-2014-em-riversul.html
Prefeitura do Rio de Janeiro encerra inscrições para 64 vagas.,A Prefeitura do Rio de Janeiro encerra nesta terça-feira ( 24 ) as inscrições do concurso público para 64 vagas de agente de fazenda.,prefeitura-do-rio-de-janeiro-encerra-inscricoes-para-64-vagas.html
Concurso ' Comida di Buteco' termina no dia 29 de abril em Fortaleza.,O concurso gastronômico ' Comida di Buteco' termina no dia 29 de abril em Fortaleza.,concurso-comida-di-buteco-termina-no-dia-29-de-abril-em-fortaleza.html
Lei Estadual permite livre acesso às montanhas dentro do estado do Rio.,"Já está em vigor a lei estadual que permite livre acesso às montanhas e a qualquer outro sítio natural dentro do estado do Rio.   A lei é uma luta antiga de montanhistas de Petrópolis , na Região Serrana do Rio , que foram perdendo os acessos aos picos da cidade por conta de casas e condomínios construídos ao longo dos anos.",lei-estadual-permite-livre-acesso-montanhas-dentro-do-estado-do-rio.html
Rapper paulistano Projota faz show em Campinas neste domingo.,O rapper paulistano Projota faz show em Campinas ( SP ) neste domingo ( 27 ) .,rapper-paulistano-projota-faz-show-em-campinas-neste-domingo.html
Preso suspeito de atropelar casal no centro de Imperatriz.,"Preso em Araguaína , no Estado do Tocantins , Jessé Filho suspeito de atropelar de forma intencional um casal que saía de uma boate no centro de Imperatriz.",preso-suspeito-de-atropelar-casal-no-centro-de-imperatriz.html
Prefeitura de Aquidauana ( MS ) encerra inscrições para 263 vagas.,"A Prefeitura de Aquidauana ( MS ) encerra nesta quarta-feira ( 18 ) as inscrições do concurso público para 263 vagas em cargos de nível fundamental completo , incompleto , médio e superior.",prefeitura-de-aquidauana-ms-encerra-inscricoes-para-263-vagas.html
